店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,802,80202,4580655060018,スイートキューブ高糖度ミニトマト,スイートキューブ高糖度ミニト,ｽｲ-ﾄｷﾕ-ﾌﾞｺｳﾄｳﾄﾞﾐﾆﾄﾏﾄ ,１４０ｇ,0,1,0,,398,,
1,803,80311,4582137560177,はくさい菜,はくさい菜,,,0,1,0,,248,,0
1,806,80604,4582149002184,俺たちの枝豆,俺たちの枝豆,,１Ｐ,0,1,0,,698,鈴生,
1,809,80906,4582184420110,黒にんにくペースト,黒にんにくペースト,,,0,1,0,,398,,
1,809,80906,4582184420936,黒にんにくペースト大袋,黒にんにくペースト大袋,,,0,1,0,,1280,,
1,809,80905,4582261543657,干し芋　源気芋,干し芋,,,0,1,0,,698,,
1,809,80906,4582265070111,焼き芋チップス,焼き芋チップス,,,0,1,0,,298,,0
1,806,80609,4582291791776,落花生Qなっつ,落花生Qなっつ,,,0,1,0,,498,,0
1,805,80505,4582303912151,愛媛　もっちり里芋　,愛媛　もっちり里芋　,,５００ｇ,0,1,0,,398,愛媛うまいもの販売,0
1,805,80505,4582303912168,愛媛　もっちり里芋　,愛媛　もっちり里芋　,,４００ｇ,0,1,0,,398,愛媛うまいもの販売,
1,805,80505,4582303912229,愛媛うまいもの　もっちり里芋　,愛媛うまいもの　もっちり里芋,ｴﾋﾒ ﾓﾂﾁﾘｻﾄｲﾓ 500G,５００ｇ,0,1,0,,398,愛媛うまいもの販売,0
1,809,80906,4582303913233,愛媛　もっちり里芋水煮　１７０ｇ,愛媛　もっちり里芋水煮　１７,ｴﾋﾒ ﾓｯﾁﾘｻﾄｲﾓﾐｽﾞﾆ 170G,１７０ｇ,0,1,0,,398,愛媛うまいもの販売,
1,805,80504,4582303916937,紅こがね芋,紅こがね芋,,,0,1,0,,398,,
1,805,80504,4582361410095,みつろう芋　袋,みつろう芋　袋,,,0,1,0,,498,,0
1,806,80605,4582363420719,オーガニックえだまめ,オーガニックえだまめ,,,0,1,0,,398,,0
1,809,80905,4582365870468,干し芋安納芋,干し芋安納芋,,,0,1,0,,599,,
1,802,80204,4582401530011,イナゾートマトパック,イナゾートマトパック,,,0,1,0,,498,,
1,809,999999,4582401530035,イナゾ―トマトジュース,イナゾ―トマトジュース,,,0,1,0,,2160,,
1,809,80906,4582401530042,イナゾ―トマトジュースパウチ,イナゾ―トマトジュースパウチ,,,0,1,0,,598,,0
1,809,80906,4582401530080,イナゾートマトジュース瓶,イナゾートマトジュース瓶,,,0,1,0,,2160,,
1,809,80906,4582401530097,イナゾートマトジュースパウチ,イナゾートマトジュースパウチ,,,0,1,0,,598,,
1,809,80906,4582401530103,イナゾ―トマトジュースクリア,イナゾ―トマトジュースクリア,,,0,1,0,,1620,,0
1,809,80906,4582401530134,イナゾ―ファームトマトジュース300ｇ瓶,イナゾ―ファームトマトジュー,,,0,1,0,,1180,,0
1,809,80906,4582401530226,トマトジュースクリア720ｇ,トマトジュースクリア720ｇ,,,0,1,0,,2980,,0
1,809,80906,4582403801096,菊芋ポリポリ,菊芋ポリポリ,,,0,1,0,,450,,0
1,809,80906,4582403802161,菊芋ポリポリ,菊芋ポリポリ,,,0,1,0,,450,,
1,806,80605,4582441410090,丹波黒豆袋,丹波黒豆袋,,１ｋｇ,0,1,0,,698,農事組合法人丹波たぶち農場,
1,806,80604,4582441410304,丹波篠山デカンショ豆,丹波篠山デカンショ豆,,,0,1,0,,498,,
1,802,80205,4582460610075,スィートカクテルペッパー,スィートカクテルペッパー,,,0,1,0,,298,,
1,803,80317,4582557690102,わけぎ,わけぎ,,,0,1,0,,100,,0
1,809,80905,4582570600010,京都産有機ほしいも,京都産有機ほしいも,,,0,1,0,,598,,
1,801,80108,4582646040078,スイスチャード,スイスチャード,,,0,1,0,,298,,
1,803,80304,4582779920018,九条ねぎ,九条ねぎ,,,0,1,0,,0,,0
