店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1801,180101,2001153000000,うなぎ特上松花堂弁当,うなぎ特上松花堂弁当,,,0,1,0,,0,,
1,1802,180201,2001154000000,うなぎちらし寿司,うなぎちらし寿司,,,0,1,0,,0,,
1,1812,181201,2001155000000,蒸しとうもろこし,蒸しとうもろこし,,,0,1,0,,0,,
1,1804,180402,2001157000000,なめこのおひたし,なめこのおひたし,,,0,1,0,,0,,
1,1805,180502,2001158000000,白菜と海老のクリーム煮,白菜と海老のクリーム煮,,,0,1,0,,0,,
1,1801,180101,2001159000000,ひとくちステーキとすじ肉のどて焼き丼,ひとくちステーキとすじ肉のど,,,0,1,0,,1290,,
1,1805,180503,2001160000000,かぶのスープ,かぶのスープ,,,0,1,0,,0,,
1,1801,180101,2001161000000,天むす弁当,天むす弁当,,,0,1,0,,0,,
1,1801,180101,2001162000000,ビスクライスコロッケ弁当,ビスクライスコロッケ弁当,,,0,1,0,,0,,
1,1801,180101,2001163000000,赤山椒と牛蒡のキーマカレー,赤山椒と牛蒡のキーマ,,,0,1,0,,0,,
1,1807,180704,2001166000000,焼き芋コロッケ,焼き芋コロッケ,,,0,1,0,,0,,
1,1807,180705,2001167000000,エビと蓮根のミニ春巻き,エビ蓮根ミニ春巻き,,,0,1,0,,0,,
1,1803,180303,2001170000000,台湾風まぜそば,台湾まぜそば,,,0,1,0,,1000,,
1,1804,180404,2001171000000,下鴨そうめん,下鴨そうめん,,,0,1,0,,0,,
1,1802,180203,2001172000000,いなり寿司,いなり寿司,,,0,1,0,,0,,
1,1812,181201,2001176000000,茶碗蒸,茶碗蒸,,,0,1,0,,0,,
1,1812,181201,2001177000000,茶碗蒸し(胡麻豆腐入り),茶碗蒸し(胡麻豆腐入り),,,0,1,0,,0,,
1,1807,180701,2001180000000,天ぷら盛り合わせ（えび）,天ぷら盛り合わせ（えび）,,,0,1,0,,0,,
