店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1503,150304,4580735180988,しょうがの炊き込みご飯の素,しょうがの炊き込みご飯の素,,,0,1,0,,1404,,
1,1503,150304,4580735180995,ケチャップライスご飯の素,ケチャップライスご飯の素,,,0,1,0,,1404,,
1,1506,150601,4580735181206,かぼちゃとんんじんのすぅぷ,かぼちゃとんんじんのすぅぷ,,,0,1,0,,810,,
1,1503,999999,4580735181213,さつまいものヴィーガンスープ,さつまいものヴィーガンスープ,,,0,1,0,,810,,
1,1506,150601,4580735181244,ゴロゴロしているミネストローネ,ゴロゴロしているミネストロー,,,0,1,0,,810,,
1,1506,150601,4580735181251,豚汁,豚汁,,,0,1,0,,810,,
1,1501,150103,4580735181268,クリスピーピッツァソーセージトマト,クリスピーピッツァソーセージ,,,0,1,0,,1512,,
1,1501,150103,4580735181275,クリスピーピッツァ野菜カレー,クリスピーピッツァ野菜カレー,,,0,1,0,,1620,,
1,1501,150103,4580735181282,クリスピーピッツァﾂﾅコーン,クリスピーピッツァﾂﾅコーン,,,0,1,0,,1404,,
1,1506,150601,4580735181312,白みそのお雑煮の素,白みそのお雑煮の素,,,0,1,0,,864,,
1,1501,150110,4580735181329,白菜さん,白菜さん,,,0,1,0,,972,,
1,1501,150102,4580776977332,生姜香る鯛ご飯,生姜香る鯛ご飯,,,0,1,0,,381,,
1,1501,150102,4580776977370,あさりと新生姜ご飯,あさりと新生姜ご飯,,,0,1,0,,381,,
1,1501,150101,4580776977561,豚角煮と人参炒め,豚角煮と人参炒め,,,0,1,0,,700,,
1,1501,150101,4580776977578,鯛の酒蒸し,鯛の酒蒸し,,,0,1,0,,700,,
1,1501,150101,4580776977585,白身魚の甘酢あんかけ,白身魚の甘酢あんかけ,,,0,1,0,,700,,
1,1501,150103,4582114193206,ｼｰﾌｰﾄﾞｶﾚｰﾄﾞﾘｱ,ｼｰﾌｰﾄﾞｶﾚｰﾄﾞﾘｱ,,,0,1,0,,597,,
1,1506,150601,4582114193213,ﾊﾝﾊﾞｰｸﾞ&ﾅﾎﾟﾘﾀﾝ,ﾊﾝﾊﾞｰｸﾞ&ﾅﾎﾟﾘﾀﾝ,,,0,1,0,,597,,
1,1501,150103,4582114194173,ﾗｲﾌﾒｲﾄかにﾄﾞﾘｱ,ﾗｲﾌﾒｲﾄかにﾄﾞﾘｱ,,,0,1,0,,1008,,
